country,iso2,year,value
World,,2024,87.7406997680664
World,,2023,87.577392578125
World,,2022,87.3925170898438
World,,2021,87.1662521362305
World,,2020,86.9843063354492
World,,2019,86.7869186401367
World,,2018,86.7647476196289
World,,2017,86.4681015014648
World,,2016,86.2807464599609
World,,2015,85.9566497802734
World,,2014,85.5576324462891
World,,2013,85.2093811035156
World,,2012,84.912483215332
World,,2011,84.7115097045898
World,,2010,84.3671798706055
World,,2009,83.8036117553711
World,,2008,83.4791564941406
World,,2007,83.1199722290039
World,,2006,82.5349197387695
World,,2005,82.5715713500977
World,,2004,82.5573577880859
World,,2003,82.2192687988281
World,,2002,81.7370910644531
World,,2001,81.3719024658203
World,,2000,81.116340637207
World,,1999,80.9029693603516
World,,1998,80.5209884643555
World,,1997,79.3012390136719
World,,1996,77.2984008789062
World,,1995,76.8695526123047
World,,1994,76.4201431274414
World,,1993,75.9708633422852
World,,1992,75.5146102905273
World,,1991,75.0599136352539
World,,1990,74.6307220458984
World,,1989,74.0718231201172
World,,1988,73.5520706176758
World,,1987,71.939826965332
World,,1986,71.2704010009766
World,,1985,70.7287216186523
World,,1984,70.1493606567383
World,,1983,69.4910125732422
World,,1982,68.9315032958984
World,,1981,68.3478927612305
World,,1980,67.7548828125
World,,1979,67.1494598388672
World,,1978,66.5021820068359
World,,1977,65.8827667236328
World,,1976,65.5664520263672
World,,1975,65.4172973632812
Afghanistan,,2021,37.2700004577637
Afghanistan,,2020,35.9865546430738
Afghanistan,,2015,33.75
Afghanistan,,2011,31.4500007629394
Afghanistan,,1979,18.1599998474121
Albania,,2023,97.6800003051758
Albania,,2017,98.8199996948242
Albania,,2012,97.25
Albania,,2011,96.8499984741211
Albania,,2008,95.9400024414062
Albania,,2001,98.7099990844727
Algeria,,2008,75.1399993896484
Algeria,,2006,72.6500015258789
Algeria,,2002,69.870002746582
Algeria,,1987,49.6300010681152
Angola,,2015,66.2399978637695
Angola,,2014,66.0299987792969
Angola,,2001,67.4100036621094
Antigua and Barbuda,,2001,98.9499969482422
Argentina,,2020,99.1399993896484
Argentina,,2001,97.1900024414062
Argentina,,1991,96.0400009155273
Argentina,,1980,93.9100036621094
Armenia,,2023,99.8399963378906
Armenia,,2022,99.8199996948242
Armenia,,2020,99.7900009155273
Armenia,,2017,99.7399978637695
Armenia,,2016,99.7399978637695
Armenia,,2011,99.7399978637695
Armenia,,2001,99.4000015258789
Armenia,,1989,98.75
Azerbaijan,,2023,99.7799987792969
Azerbaijan,,2019,99.8000030517578
Azerbaijan,,2017,99.7900009155273
Azerbaijan,,2016,99.7900009155273
Azerbaijan,,2015,99.7900009155273
Azerbaijan,,2014,99.7900009155273
Azerbaijan,,2013,99.7900009155273
Azerbaijan,,2012,99.7799987792969
Azerbaijan,,2011,99.7799987792969
Azerbaijan,,2010,99.7699966430664
Azerbaijan,,2009,99.7600021362305
Azerbaijan,,2007,99.5899963378906
Azerbaijan,,1999,98.7900009155273
Bahrain,,2024,97.8199996948242
Bahrain,,2023,97.8499984741211
Bahrain,,2022,97.870002746582
Bahrain,,2001,86.5500030517578
Bahrain,,1991,84.0100021362305
Bahrain,,1981,69.75
Bangladesh,,2022,79.0
Bangladesh,,2021,76.3600006103516
Bangladesh,,2020,74.9100036621094
Bangladesh,,2019,74.6800003051758
Bangladesh,,2018,73.9100036621094
Bangladesh,,2017,72.8899993896484
Bangladesh,,2016,72.7600021362305
Bangladesh,,2015,65.1399993896484
Bangladesh,,2014,61.0900001525879
Bangladesh,,2013,61.0200004577637
Bangladesh,,2012,57.8600006103516
Bangladesh,,2011,58.7700004577637
Bangladesh,,2001,47.4900016784668
Bangladesh,,1991,35.3199996948242
Bangladesh,,1981,29.2299995422363
Barbados,,1970,99.2699966430664
Belarus,,2019,99.870002746582
Belarus,,2009,99.620002746582
Belarus,,1999,99.5899963378906
Belarus,,1989,97.879997253418
Belize,,2022,87.879997253418
Belize,,2015,90.9199981689453
Belize,,2000,76.9000015258789
Belize,,1991,70.3000030517578
Benin,,2022,51.3800010681152
Benin,,2021,43.8300018310547
Benin,,2019,49.0
Benin,,2017,38.8699989318848
Benin,,2013,45.0800018310547
Benin,,2011,44.6748575499254
Benin,,2002,34.6599998474121
Benin,,1992,27.25
Benin,,1979,16.4799995422363
Bhutan,,2022,64.9100036621094
Bhutan,,2017,66.5599975585938
Bhutan,,2012,55.3199996948242
Bhutan,,2005,52.810001373291
Bolivia,,2023,95.5500030517578
Bolivia,,2020,93.8499984741211
Bolivia,,2015,92.4599990844727
Bolivia,,2012,94.4599990844727
Bolivia,,2011,92.2300033569336
Bolivia,,2009,91.1699981689453
Bolivia,,2008,90.6999969482422
Bolivia,,2007,90.2900009155273
Bolivia,,2001,86.7200012207031
Bolivia,,1992,79.9899978637695
Bolivia,,1976,63.2099990844727
Bosnia and Herzegovina,,2013,96.9899978637695
Bosnia and Herzegovina,,2000,96.6600036621094
Bosnia and Herzegovina,,1991,89.0599975585938
Botswana,,2003,81.1900024414062
Botswana,,1991,68.5800018310547
Brazil,,2024,94.8005123042056
Brazil,,2023,94.5839624750993
Brazil,,2022,94.3853874531348
Brazil,,2021,94.7848837154757
Brazil,,2020,94.7576490611664
Brazil,,2019,93.9019248012051
Brazil,,2018,93.2300033569336
Brazil,,2017,93.0800018310547
Brazil,,2016,92.8099975585938
Brazil,,2015,92.0500030517578
Brazil,,2014,91.7300033569336
Brazil,,2013,91.4800033569336
Brazil,,2012,91.3399963378906
Brazil,,2011,91.4100036621094
Brazil,,2010,90.379997253418
Brazil,,2009,90.3000030517578
Brazil,,2008,90.0400009155273
Brazil,,2007,90.0100021362305
Brazil,,2006,89.620002746582
Brazil,,2004,88.620002746582
Brazil,,2000,86.370002746582
Brazil,,1980,74.5899963378906
Brunei,,2011,96.0899963378906
Brunei,,2001,92.6699981689453
Brunei,,1991,87.8000030517578
Brunei,,1981,77.7399978637695
Bulgaria,,2011,98.3499984741211
Bulgaria,,2001,98.1999969482422
Burkina Faso,,2023,41.442033530681
Burkina Faso,,2022,40.9199981689453
Burkina Faso,,2021,36.9700012207031
Burkina Faso,,2019,29.6599998474121
Burkina Faso,,2018,39.3499984741211
Burkina Faso,,2014,34.5999984741211
Burkina Faso,,2007,27.8799991607666
Burkina Faso,,2006,22.4699993133545
Burkina Faso,,2005,23.5200004577637
Burkina Faso,,2003,21.8199996948242
Burkina Faso,,1996,12.8500003814697
Burkina Faso,,1991,13.5699996948242
Burkina Faso,,1975,8.82999992370605
Burundi,,2020,71.4078166079164
Burundi,,2017,68.379997253418
Burundi,,2016,65.6900024414062
Burundi,,2014,61.2900009155273
Burundi,,2008,48.0800018310547
Burundi,,2000,59.2999992370605
Burundi,,1990,37.3800010681152
Burundi,,1979,22.5100002288818
Cape Verde,,2024,88.4700012207031
Cape Verde,,2015,86.7900009155273
Cape Verde,,2012,85.3300018310547
Cape Verde,,2009,82.2123790224733
Cape Verde,,1990,62.7999992370605
Cambodia,,2021,71.9300003051758
Cambodia,,2020,82.5991675957413
Cambodia,,2019,87.6600036621094
Cambodia,,2015,80.5299987792969
Cambodia,,2014,78.0599975585938
Cambodia,,2013,79.6500015258789
Cambodia,,2009,76.1399993896484
Cambodia,,2008,76.870002746582
Cambodia,,2004,73.6100006103516
Cambodia,,1998,67.3399963378906
Cameroon,,2018,72.5500030517578
Cameroon,,2010,71.1900024414062
Cameroon,,2007,70.6800003051758
Cameroon,,2000,68.4100036621094
Cameroon,,1976,41.2200012207031
Cayman Islands,,2007,98.870002746582
Central African Republic,,2019,42.439998626709
Central African Republic,,2000,50.6500015258789
Central African Republic,,1988,33.6199989318848
Central African Republic,,1975,18.2399997711182
Chad,,2019,30.6299991607666
Chad,,2016,22.3099994659424
Chad,,2004,28.3799991607666
Chad,,2000,25.6499996185303
Chad,,1993,10.8900003433228
Chile,,2017,96.4000015258789
Chile,,2015,96.870002746582
Chile,,2013,96.2699966430664
Chile,,2011,96.6999969482422
Chile,,2002,95.7200012207031
Chile,,1992,94.2900009155273
Chile,,1982,91.129997253418
China,,2020,96.7399978637695
China,,2010,95.120002746582
China,,2000,90.9199981689453
China,,1990,77.7900009155273
China,,1982,65.5100021362305
Colombia,,2024,95.3399963378906
Colombia,,2023,95.4625553716428
Colombia,,2022,95.3138834471897
Colombia,,2021,95.666552016916
Colombia,,2020,95.6399993896484
Colombia,,2019,95.25
Colombia,,2018,95.0899963378906
Colombia,,2017,94.8927138785262
Colombia,,2016,94.6500015258789
Colombia,,2015,94.25
Colombia,,2014,94.1900024414062
Colombia,,2011,93.5800018310547
Colombia,,2010,93.370002746582
Colombia,,2009,93.2399978637695
Colombia,,2008,93.379997253418
Colombia,,2007,92.6500015258789
Colombia,,2006,92.3000030517578
Colombia,,2005,92.8499984741211
Colombia,,2004,92.8000030517578
Colombia,,1996,91.2099990844727
Colombia,,1993,91.0599975585938
Comoros,,2021,75.8250571350015
Comoros,,2014,73.7981579213275
Comoros,,2000,68.25
Comoros,,1980,47.9199981689453
Republic of the Congo,,2005,76.1100006103516
Republic of the Congo,,1984,59.6199989318848
Costa Rica,,2011,97.4100036621094
